1.002989011353727200e+00,1.096316946741222459e-01,2.303632769888849907e+00,-6.489785125649660813e-02,1.179318340990676006e-02,8.173224737455342392e-02,-2.848526687226332399e+00,-6.421686312230349358e+00,2.571833924944968430e-01,4.731125190652107904e-03,-2.794147493629353107e-01,8.533137830445383543e+00,8.474094588512343762e+00,-3.514637083155491837e-01,-4.196487826833106283e-02,3.956263407120559350e-01,-1.198019542327442366e+01,-6.131643614116910612e+00,2.562073991883266899e-01,5.730337150358977283e-02,-3.021316946146725968e-01,9.193544937137716033e+00,2.103309760624938463e+00,-7.288596440149319733e-02,-3.203717920248649875e-02,8.777324446026213423e-02,-3.299625038765302776e+00
6.118329990207005409e-02,1.183128184173243946e+00,4.296812239748524576e+01,-1.130523243905223296e+00,2.073057560376898589e-01,1.578726738016079878e+00,-5.557481809552047025e+01,-1.193778240945622429e+02,4.582830852546180722e+00,1.745394883527033869e-01,-5.339000816805437921e+00,1.660894850976227417e+02,1.570250583564040880e+02,-6.242467043481781275e+00,-9.397288975332145355e-01,7.492459413131939527e+00,-2.325594519777629330e+02,-1.132640451381578259e+02,4.531770057618416558e+00,1.214095355505179441e+00,-5.675457995430889468e+00,1.780334065541244399e+02,3.875505755279056075e+01,-1.265626302838633421e+00,-6.630166855141403914e-01,1.623317798104533694e+00,-6.373879406197607977e+01
1.302043197062673074e-02,-1.549729345831614424e-02,9.714184139078838598e-01,-1.134231423873108824e-01,1.646539716835704326e-03,1.891912883899037334e-01,2.021049442156841458e-01,-6.961344541488443838e+00,9.546215669992115238e-01,-1.041737676604919116e-01,-3.439416182570433911e-01,-7.049523544355267290e-01,1.550731067257783025e+01,-2.125261063934862804e+00,2.828086422291820057e-01,2.822351663481885709e-01,1.241527663397533843e+00,-1.500236322753875129e+01,2.124209810326137315e+00,-2.951055688556563084e-01,-9.537634229763325422e-02,-1.108644379117933454e+00,6.030165418858345561e+00,-9.086493559733970216e-01,1.132148414111703860e-01,9.078900413157064975e-03,4.569746279559572244e-01
3.757950401367227133e-02,1.375264324375499725e-02,4.679890716298633890e+01,-3.914230168439733148e+00,1.163784167648944212e+00,-6.722141866301722946e-01,5.895874694971783292e-01,-1.189704875593786255e+02,1.125173987448351554e+01,-2.719658238832382224e+00,1.738144688409811955e+00,-1.111412310070157616e+00,1.395985756023081876e+02,-1.194631264014062211e+01,2.821218773753473741e+00,-2.019781362897928645e+00,6.455665471025007207e-01,-8.801100345092169164e+01,6.976930202095415368e+00,-1.483110913461116898e+00,1.273725590129968666e+00,1.226936940017218092e-01,2.536107519928612675e+01,-1.844549737666145717e+00,2.958704387708886441e-01,-4.052268959541871496e-01,-2.810711678060533458e-01
-1.712074364452058628e-01,-2.714621256390894466e-01,-3.985948548809616909e+01,2.578977749337997949e+00,-1.654160429114455155e-01,6.335631009466329289e-01,3.182589149181855248e+01,1.034356376878848778e+02,-7.918799230614084195e+00,2.276118452116477897e+00,-1.587440030876628327e+00,-9.406094569177727749e+01,-1.248708747415559515e+02,1.016620766534470022e+01,-2.049785175230027789e+00,2.596618246563984655e+00,1.305889910760392354e+02,8.137986347615260740e+01,-6.972599086591898754e+00,7.915278647388248601e-01,-2.347527128217869574e+00,-9.925258297381128614e+01,-2.465264436280696003e+01,1.973745859659445046e+00,4.839732494247783734e-02,1.326758008162123303e+00,3.546306883364037787e+01
-1.291249740014900338e-01,1.596871293557494687e-01,3.915157687969163192e+00,-2.124093471674637357e-03,-7.363654255553239159e-01,1.274341014266902050e+00,-8.881247810090698636e+00,-6.017641028155004790e+00,-3.203345405203510410e-01,1.800487187119837795e+00,-1.392633914155553043e+00,3.089500946953415905e+01,1.620134949669633784e+00,1.352036840266308992e+00,-1.996866472497752287e+00,1.823728179680429662e+00,-4.805980162591549743e+01,3.891680582797771848e+00,-1.763786668443855010e+00,1.135756901003302843e+00,-1.615576802663611033e+00,3.983589312479716682e+01,-2.724788611536627769e+00,1.134200071205035076e+00,-1.815611576510267611e-01,5.898461736741751338e-01,-1.522027539297616272e+01
2.100594414969299273e-02,-1.726415985007058798e-03,-8.184058428551177489e-02,1.390992295643181942e-01,8.375718098356460528e-02,-3.197462546720006848e-01,1.237956351525262733e+00,-2.905218052076685709e-02,-2.585369296784321147e-01,-2.307282340986911429e-01,1.377614058134986053e+00,-4.235248810198797287e+00,4.478255886619262327e-01,1.819419458106774634e-01,3.242647949869632562e-01,-2.367760344547473750e+00,8.794611591024732888e+00,-6.498453044963996561e-01,-9.908009729481914718e-03,-2.451638971358962582e-01,2.110610331142038554e+00,-9.001931784136388615e+00,3.198388733071138024e-01,-5.295118044070196150e-02,7.188449899113036334e-02,-8.482497477476473868e-01,3.903900889248618000e+00
8.980000546135707973e-03,-1.284219219755805552e-02,7.282973568972266776e+00,-6.996299954219451500e-01,1.172168398033406334e-01,7.922924991471697043e-02,1.036152512778989454e-01,-2.539049320393525022e+01,2.602203831600385264e+00,-4.411760021802237919e-01,-6.193701220735481350e-02,-3.980057355194599467e-01,3.961855669760845444e+01,-4.245815206805127140e+00,7.263976064012485079e-01,-6.160202808329673374e-02,7.684080519573868173e-01,-3.192842000836768079e+01,3.610861041369591184e+00,-6.133469301670391172e-01,1.317302482165561006e-01,-7.148807120169493601e-01,1.158175283229051189e+01,-1.380524371255176241e+00,2.205709721945245394e-01,-5.942514376816721011e-02,3.045181162388166385e-01
-5.911694582295790035e-02,-4.951162830944798310e-02,2.329645395181881895e+01,-2.818334794605638294e+00,4.440030816342069309e-01,-7.051107455970480054e-01,7.906453448823157260e+00,-5.443618521392778575e+01,6.333445690134929862e+00,-1.103634736835274133e+00,1.708199403394115024e+00,-2.309612763953549575e+01,5.621621581022060354e+01,-4.817320663343423348e+00,1.129940386207294978e+00,-1.759789568193640186e+00,3.152804132120733627e+01,-2.888666495803335010e+01,2.135637326295274363e+00,-5.942646859214164579e-01,8.943915158445607805e-01,-2.360321886408827652e+01,6.163355478990695246e+00,-2.698390037202358371e-01,1.685965291764723872e-01,-9.139376317907244029e-02,8.310332808580158215e+00
-9.023443734873892730e-02,-1.689605376152678584e-01,-2.961182038759729096e+01,1.973397438667287673e+00,-7.595942298758728839e-01,6.387509210794952708e-01,9.566624459353853638e+00,7.852126882567213784e+01,-6.016021555273070476e+00,2.499342120846506532e+00,-1.346295725500517904e+00,-2.949229320781430630e+01,-9.707759969406771461e+01,7.776472302596189934e+00,-1.381315263131185134e+00,1.765462404687795583e+00,4.315945193168033001e+01,6.534115921141398076e+01,-5.282963658345721569e+00,5.610793292250519926e-01,-1.290721671177436747e+00,-3.438601082865034897e+01,-2.062898789412729172e+01,1.515640500815067071e+00,3.861259416737539141e-03,6.633806621442897011e-01,1.297013881144876635e+01
-1.883899124338783704e-02,1.550733541839751095e-01,5.180248026948389040e+00,3.728098908128987254e-01,-3.960627113117265452e-01,-2.102735332834875237e-01,1.629753298451502985e+01,-1.042847210337431108e+01,-9.344614885198101462e-01,1.276985149883300252e+00,1.092870302273510674e+00,-4.062614379373312090e+01,8.821953830427650800e+00,1.730784476310885722e+00,-1.781342174460574412e+00,3.684264504007472851e-01,4.604732362930315048e+01,-2.458305330968142854e+00,-1.702228531021116043e+00,1.360208307099465941e+00,-1.006183619138596441e+00,-2.756735547058215730e+01,-2.375352153344492123e-01,9.224168408286604892e-01,-4.512252037146833317e-01,4.140357485539816196e-01,6.993805381823207767e+00
7.451060063394160382e-03,9.513589906432473597e-04,-4.542215361285900088e-01,1.619787289013960851e-01,5.220496485412007281e-02,-5.385633324768508423e-01,-4.003088110515882647e+00,1.096713542560359356e+00,-3.473165915866909259e-01,-2.376941256433069416e-01,2.143285597109459317e+00,8.111394707208219756e+00,-1.142450408577579068e+00,3.189216002244599224e-01,4.446894591593517632e-01,-3.619668429376526220e+00,-4.149641206334194976e+00,5.926185813464561747e-01,-1.271256419481847644e-01,-4.154193009693440963e-01,3.198050952941856373e+00,-1.647840070711268368e+00,-1.194589305962250325e-01,4.662559833885082661e-03,1.646607822825334466e-01,-1.266586473186118500e+00,2.056569036829891672e+00
-3.025007868215551232e-03,-7.183264445717832403e-03,1.083644801086160214e+01,-1.038770049233811665e+00,1.730169420543032355e-01,-5.586407692482055903e-02,-4.741621841406606919e-02,-3.473145757564851266e+01,3.410986144759114325e+00,-6.117108806758857487e-01,2.306490754773024288e-01,6.830308823247044359e-02,5.043433819044111743e+01,-5.095261760285219488e+00,9.467686612065924212e-01,-3.661069673298046334e-01,3.752967852692279394e-02,-3.882640851162887685e+01,4.069509550892144389e+00,-7.723876804441824895e-01,2.949030096038856019e-01,-1.048211581331379705e-01,1.381342363316463562e+01,-1.468356729912049463e+00,2.819950648913661095e-01,-9.412828025934094622e-02,7.030787020335527160e-02
-6.379771744228857067e-02,-1.179249203678684882e-01,-2.196721103263882924e+00,-9.545064206485918135e-01,-1.514042809074900298e-01,-3.243314896603228803e-01,1.469613146406108939e+01,1.493865476248254254e+01,8.331901097610767692e-01,4.108695805791597877e-01,1.024123166610539926e+00,-4.358453432705807984e+01,-3.201492964204521741e+01,1.076458873446370035e+00,-6.392327171855889389e-01,-1.149390395453341540e+00,6.063437262388821125e+01,3.218871252141025252e+01,-1.024147816159626245e+00,5.271357975780013305e-01,6.374175734434714968e-01,-4.616927289825847680e+01,-1.322215429553125432e+01,6.565435078642565259e-01,-1.498631639841292440e-01,4.559179321383777239e-03,1.650732174255473694e+01
4.169030972294196502e-02,1.450996985255104121e-02,-1.236172474699648660e+01,1.776104016183904122e+00,-2.847518371433039874e-01,8.685188084590080848e-01,-2.241441244881986705e+01,3.481867208475807729e+01,-4.736657076077051443e+00,8.523285058193863506e-01,-2.152731676432026120e+00,6.500785162907223480e+01,-4.535942223288361674e+01,6.012122296766548857e+00,-1.650459673677175942e-01,2.523139571105382117e+00,-8.718670161367768401e+01,3.262090453964026437e+01,-4.049881273054992903e+00,8.512073106571307335e-01,-1.468107721498213891e+00,6.396548932650078712e+01,-1.102447672245756394e+01,1.296163648055323137e+00,-3.049823099785449187e-01,3.404280482334840485e-01,-2.173072383442221422e+01
3.348638002380055489e-02,1.046638518453605893e-01,4.231091554160962609e+00,3.522405251216627065e-01,5.117569552053335968e-03,-8.194755603094368013e-01,5.184348648608202126e+01,-9.506648341768974220e+00,-7.651151104573115092e-01,3.504722514713378700e-01,1.546611735375783780e+00,-1.447071203008296436e+02,9.876172684546915548e+00,1.219404758290989488e+00,-8.311151432211096868e-01,2.155226814011257375e-01,1.866668536079804142e+02,-5.055606438159609084e+00,-1.077252973399241753e+00,8.763391655409509262e-01,-5.205089274260963350e-01,-1.310452995277516948e+02,1.164236751676418269e+00,5.287474178969922001e-01,-3.902535599010059642e-01,2.689203302501645965e-01,4.227470326372168330e+01
