1.456572965088703264e-01,4.125750862989678858e-01,7.362077122928007977e-01,1.016870279365645224e+00,1.198570963940955414e+00,1.205419220468448183e+00,1.023666188908623820e+00,7.402127092760750759e-01,7.105284814896583034e-01,3.131257666679860385e+00,4.269097394065577866e+00,2.636300389579454340e+00,2.663905178191761536e+00,2.204646164944841669e+00,1.093666734946696417e+00,1.009497201639752717e+01,3.040983530701114379e+00,3.713647879875052293e+00,3.236795401602106104e+00,4.523755793646021317e+00,7.558617848297623176e+00,2.907401089732800425e+00,3.142803653379565354e+00,3.006968192124873429e+00,2.186608621354070525e+00,9.955822690144618292e+00,6.025934115869924668e+00,1.620796421330759962e+00,1.931224684180686602e+00,2.875884181645976145e+00,3.691280872491493170e+00,4.153466105684850085e+00,4.202385428072890505e+00,3.840031206748564685e+00,3.137918320619695223e+00,2.318649965272377766e+00,1.711622861924518624e+00,1.733206403778057014e+00,2.353708795949392751e+00,7.065689540997724727e+00,7.669788803682913603e+00,2.779642288294745356e+00,7.614866037291776912e+00,1.844785323679830391e+00,1.831060367428356095e+00,2.748582400448740692e+00,9.260165674240250056e+00,5.647001900692075971e+00,6.552093074981764964e+00,3.076811842611509640e+00,3.789414221569261443e+00,6.516582957170901302e+00,5.022966555510856246e+00,6.631170445122544166e+00,2.512806241280721053e+00,5.217124277539875621e+00,5.109375776977248762e+00,3.214390790830938816e+00,4.301737547862932054e+00,4.170419378895288354e+00,3.314324608333707900e+00,3.309138316509705469e+00,3.700273703382547019e+00,3.774640473056887657e+00,3.564641758007495387e+00,3.116002954507458789e+00,2.608089437230455054e+00,2.357728164182084196e+00,2.515411795390464889e+00,2.487557279129166687e+00,2.725186999216998363e+00,2.990946226288192289e+00,3.266053711174337515e+00,3.553009424165236574e+00,3.875568229046496782e+00,3.603845785605077623e+00,3.717371003155059750e+00,3.596259977246481832e+00,3.601245374996588922e+00,3.712803205451751243e+00,3.538078939835335390e+00,3.330381237329630206e+00,3.400001977268996889e+00,3.337462188245380101e+00,3.247178217033525272e+00,3.399804991849546099e+00,3.802231525251697164e+00,3.768859430726119619e+00,4.135976903363470569e+00,4.482923737521542051e+00,4.354144440525780091e+00,4.715707362378308787e+00,4.586458076477668122e+00,4.562691867564725001e+00,4.374836440887694522e+00,4.165443648892542150e+00,4.297794870874111162e+00,4.125860545673013746e+00,4.114683034606173351e+00,4.454372001504201428e+00
7.868855061771125037e-01,1.038007647927986277e+00,1.207423577336570908e+00,1.256631652098826990e+00,1.240317519463080664e+00,1.092138485147059912e+00,8.386793899355715620e-01,7.367692494318053287e-01,1.091013989327140221e+00,1.716802461327955331e+00,8.753117905607854965e+00,3.095097696560345391e+00,3.529009854019615311e+00,3.394516859898716543e+00,2.765985451368097703e+00,9.002605831765999156e+00,6.529242115989301709e+00,5.316571428195365989e+00,5.438423580415944869e+00,4.761923792592775762e+00,8.943885312466225201e+00,9.932427278673314319e+00,3.607197238552885654e+00,4.198888387779844855e+00,4.262547413727550527e+00,3.883628363624770596e+00,5.656786492866428873e+00,8.392000445682906928e+00,6.084008493371018567e+00,1.825049093878637674e+00,2.654177609843958674e+00,3.893553429037897473e+00,4.831622200972097048e+00,5.193520068126217026e+00,5.002724955214907787e+00,4.314690790435319556e+00,3.279169278036723867e+00,2.232604479032578304e+00,1.912348932623876063e+00,2.643831640359243451e+00,8.702420556356367243e+00,3.871840806417064851e+00,5.533222178393761403e+00,4.900739718668837064e+00,3.462315514210264400e+00,1.064774965491157843e+01,1.091330165195716795e+01,8.525320609825607576e+00,6.622605654008754783e+00,4.223728635594889980e+00,4.224609574795442413e+00,5.900627553792944902e+00,6.425860525093367137e+00,5.887045249391401391e+00,6.799875103520138353e+00,2.726781264972061525e+00,5.065197438076220138e+00,4.231166553292831090e+00,2.779678541879070153e+00,4.128702363429329836e+00,4.475663754191128163e+00,5.182149841713237670e+00,5.331325280318883308e+00,4.903889852995837018e+00,4.014004874513235954e+00,2.464107936009041211e+00,3.778415636624905094e+00,4.426670981421963802e+00,4.784001386231277131e+00,4.736950120867950531e+00,4.367470864886183968e+00,6.495789757439619727e+00,3.005900095365775293e+00,2.400040430897323329e+00,2.207504097022993328e+00,2.702012269951996171e+00,8.583371276433116037e+00,2.177876384840276014e+00,6.474062362937157644e+00,2.273195818900183518e+00,2.602527476210861668e+00,4.363704799212993812e+00,2.321096698884180576e+00,5.338219391128403934e+00,1.093089642946068807e+00,5.550379648448417136e+00,2.201824067163511423e+00,3.962354734648029897e+00,1.877213168817437605e+00,1.810689421860140591e+00,3.025731123246303333e+00,5.448370884837881789e+00,2.276035441679365778e+00,5.396390362454746459e+00,3.054968052418442159e+00,2.634653340623350992e+00,2.784913858234772110e+00,2.931730992515484413e+00,3.104203199328078089e+00,4.763584674534505403e+00
1.703191614194463910e-01,4.602057442008288257e-01,8.016878369543866123e-01,1.080970814907031841e+00,1.267791630510579193e+00,1.270000789233604932e+00,1.073777219718571985e+00,7.692366531421055420e-01,7.321783853903541806e-01,3.784457553347603920e+00,4.291532318785049149e+00,2.843285774754588768e+00,2.884602046987877255e+00,2.412475838305250253e+00,1.384944215045658344e+00,1.076632333175000511e+01,3.517104445915999911e+00,4.180349049787478677e+00,3.639477297921799970e+00,5.125951483760148975e+00,8.896171739986096227e+00,3.516030127239323733e+00,3.853285650010318975e+00,3.742229458064346481e+00,2.937137323268220079e+00,8.796870364108784202e+00,8.762456905375120897e+00,2.170930564054867951e+00,1.746838066002364354e+00,2.773105786455344113e+00,3.815426506342715296e+00,4.484187618574058121e+00,4.674411549567721202e+00,4.324041635710800691e+00,3.556543455378192942e+00,2.552062201095660843e+00,1.653347562318497666e+00,1.562779601668966789e+00,2.465504355808271875e+00,8.413744812153055364e+00,7.890644706176385803e+00,7.158566381214956031e+00,8.561052001699957614e+00,1.751021246964551192e+00,2.979720967515071095e+00,3.226613777894916879e+00,9.868924613645010169e+00,3.371613810011756751e+00,8.913530379052678754e+00,1.777170108292491557e+00,4.600874240443575403e+00,5.332284033094648379e+00,3.062037574659542294e+00,5.366340093216511953e+00,5.424682703678795903e+00,2.333105228085242899e+00,4.579516573688471759e+00,3.885916100919066807e+00,1.428743552480201018e+00,3.156975876918451718e+00,3.748080268921893499e+00,3.844961098131467470e+00,3.589358026374361188e+00,2.623244452589465592e+00,2.025507849111280567e+00,2.397356152943284968e+00,2.644321562834273553e+00,2.679901882678602743e+00,2.497126119048957982e+00,2.160361533318282401e+00,4.475835910144287944e+00,4.258492051380751597e+00,2.748573408368879534e+00,4.906947435328478768e+00,2.375006425982977287e+00,2.593101213913419301e+00,3.498530284005786140e+00,3.215935651958686581e+00,5.466580638168014872e+00,2.953353033098924829e+00,4.054643598598543619e+00,2.807382038673217561e+00,3.066932782204278674e+00,2.945192040298107106e+00,2.613993867264335247e+00,3.617909544052737569e+00,3.070471270153810384e+00,2.980276037295376490e+00,3.406645093810451996e+00,3.085790854687995743e+00,2.972793110614925016e+00,3.162617065967556762e+00,3.458706540390466877e+00,3.527725387197228279e+00,4.284485168499373664e+00,3.974493129451574180e+00,3.414507507383494289e+00,3.129659850031469404e+00,3.208792528060238958e+00,2.931121379460964516e+00
1.735009280953905830e-01,4.608975223123056297e-01,7.929606944066563967e-01,1.039709596238206801e+00,1.222245081987006321e+00,1.260167848305610905e+00,1.092613642756939507e+00,7.905478769567421127e-01,6.969573812473652819e-01,1.589295157131711544e+00,6.638559003968183880e+00,1.745992716869232408e+00,2.098585334042291972e+00,1.909528740197153240e+00,1.250138715655270127e+00,6.696836959440699566e+00,7.557125428531469291e-01,1.681374387451824548e+00,1.502390701959189556e+00,1.506329944588861824e+00,3.932145322532873966e+00,1.184239333786804016e+00,1.102376795501964990e+00,1.123980304973351885e+00,1.242805954949891323e+00,1.617070587953983285e+00,3.430902763511034070e+00,2.138611271581655870e+00,1.642899855940430420e+00,1.720789678492252950e+00,2.220327890365378920e+00,2.779833795706415867e+00,3.173163510897556883e+00,3.304070042165774712e+00,3.131224639813317001e+00,2.735551958769339542e+00,2.232594990703301807e+00,1.820814887220366884e+00,1.734740573750390702e+00,2.206680950410096820e+00,9.333327397504831424e+00,7.248937119974637966e+00,7.005542620599126913e+00,8.214924202885207194e+00,4.778761934255265409e+00,6.014479292598081450e+00,6.105531809822005052e+00,4.741215091742271959e+00,5.916760782708809785e+00,4.151119061959660073e+00,3.978902880530732489e+00,4.488595979276757575e+00,1.154387967868959741e+01,6.952342184078261766e+00,9.176369806278868779e+00,2.646773659656397104e+00,3.809026876181158094e+00,4.360140164781526551e+00,6.753048505430191639e+00,2.842993224006769903e+00,4.755120903994739301e+00,4.918986905498011986e+00,4.747905776471983863e+00,4.348123233888371963e+00,3.224578653641993586e+00,3.883391492707498838e+00,4.029335381169297570e+00,3.922779636771931422e+00,3.568252332253572412e+00,3.110855677491120908e+00,2.793139750313010872e+00,3.544830146579480701e+00,4.734871000641359018e+00,3.443632006462101103e+00,3.077767040375981367e+00,3.799260173969498666e+00,4.772057718978229168e+00,6.759057457429357818e+00,4.771398569089116748e+00,5.636136111226011991e+00,6.049344884539261002e+00,5.492334882279382491e+00,4.414486063880278977e+00,3.926889042696366516e+00,3.706917159702576736e+00,3.211613466271512785e+00,3.500158549865238555e+00,4.523597855563725290e+00,3.512974260857860465e+00,4.084153801008993057e+00,4.213171680634643756e+00,5.073070220454805934e+00,5.134549066077604529e+00,5.230430830760814942e+00,5.703480156544635804e+00,5.482123605565036861e+00,5.365614243276261242e+00,5.298613587846454642e+00,5.014299434955626467e+00,4.643775264377245193e+00
1.420178457018529128e-01,4.035041645534886978e-01,7.214081736165692815e-01,1.009401736060740573e+00,1.184463780414047207e+00,1.187402571385000050e+00,1.005764778865899878e+00,7.274739269850895029e-01,7.054005152032679637e-01,3.642361436559045540e+00,3.663095918921155825e+00,2.820134900685629109e+00,2.799653372643718718e+00,2.286180949599444290e+00,1.786470820522744862e+00,1.000946833530578495e+01,3.581421641438358616e+00,4.099869076658736233e+00,3.543392009940915077e+00,7.023332204080897867e+00,5.967046772986931202e+00,3.548734100641536049e+00,3.735171130177620480e+00,3.497126373279514144e+00,1.847839662507367198e+00,1.077280032215290184e+01,5.821446725105782427e+00,1.729617544351911729e+00,2.531400815017980754e+00,3.578920070088674965e+00,4.335347181689981788e+00,4.661950225464815745e+00,4.533464861782272592e+00,3.993330743990619602e+00,3.153376758068648034e+00,2.327304457215308098e+00,1.954142302796143538e+00,2.273652148779650606e+00,4.582514416422558412e+00,7.051114538282952537e+00,6.583170026288657439e+00,2.752800332871871536e+00,4.376322823198088408e+00,3.308047759576736802e+00,2.409055932444384318e+00,5.729792584730562410e+00,6.241750347074365379e+00,5.671391348676059430e+00,4.272209970168730386e+00,3.179292130284692153e+00,5.127301668530801493e+00,6.211148991537005948e+00,7.203096296693749068e+00,3.697373642273749983e+00,3.083872470997124804e+00,4.086232426121013894e+00,3.326746443664029496e+00,3.830163316999646739e+00,3.117840755107608164e+00,3.113488132470718650e+00,3.579910006406051615e+00,3.195262939376646294e+00,2.408358086607344628e+00,2.442060888950144282e+00,2.478269905808690332e+00,2.546782186852411201e+00,2.602628448459046506e+00,2.614583163024000623e+00,2.550253730572205946e+00,2.745311748142334363e+00,3.052655633559099524e+00,2.749763522588900333e+00,5.059162568911533597e+00,2.465244183468855432e+00,5.510316796132294748e+00,2.735267968397282257e+00,2.495419038189567118e+00,3.475243282272331591e+00,2.840268265039580964e+00,4.733828841018755007e+00,2.713191155612744154e+00,3.431616108123832110e+00,2.028796346443579424e+00,2.686816925274033263e+00,1.832746583160766329e+00,1.642482429155850632e+00,2.291685012904912888e+00,1.794395546397722141e+00,2.025594857737728294e+00,2.770017438908673135e+00,2.411906116082120022e+00,2.105471192534137170e+00,2.255293201254337632e+00,2.321537625117241710e+00,2.489563092345671524e+00,3.108793016544763255e+00,2.452178487834261844e+00,2.057194015040137547e+00,2.029830566903019218e+00,2.023325614408275630e+00
8.736468565546674503e-01,1.111306809677814478e+00,1.274498244263035041e+00,1.298988420958806733e+00,1.255934273834656389e+00,1.080130158942266494e+00,8.246940551744240677e-01,7.801609240597274786e-01,1.181924678883485624e+00,1.803888631380332397e+00,8.957040748291149157e+00,3.294060894449473587e+00,3.747744599090446105e+00,3.616011719260051827e+00,2.974066918110624513e+00,9.082052819168861646e+00,7.782859255025085687e+00,5.832578141697862151e+00,6.031186135343159727e+00,5.364300488124187360e+00,8.560226881022815704e+00,1.265789165108431114e+01,4.494626702139073338e+00,5.746243888281042267e+00,5.802858623811681937e+00,5.243203006067653327e+00,5.068436800271816089e+00,7.827728954757775526e+00,7.140534268740419854e+00,5.818910160573615542e+00,3.452052434653530621e+00,3.338043611759924811e+00,4.914940912930521932e+00,6.101604282816236235e+00,6.644745806846783509e+00,6.465362978617386958e+00,5.614953467415649158e+00,4.276690811627619659e+00,2.847652798752726255e+00,2.295623951583612321e+00,9.360807780504556419e+00,4.745766398189642743e+00,6.198932404345965708e+00,5.557747367197709565e+00,3.417568370774530351e+00,1.012373395763736461e+01,8.497523691843154481e+00,9.505261493660503547e+00,4.365184910453578482e+00,5.798314564942728566e+00,5.742708516245478734e+00,4.976765169599769223e+00,3.533929100426592917e+00,4.460386035555828244e+00,3.777854870213740668e+00,7.291395718274977789e+00,5.850037645479643444e+00,5.415612576226670249e+00,5.012077124425205810e+00,2.837461314551378067e+00,3.112054282829818774e+00,3.416747277226241053e+00,3.558840522078585256e+00,3.179264777722141222e+00,3.707183285023556429e+00,3.613925780848143532e+00,3.450608693819903205e+00,3.306529993867267869e+00,3.241196217891025189e+00,3.773806198538529166e+00,5.312871853180858750e+00,3.389945595999198424e+00,4.508932784427867269e+00,2.959413202422406908e+00,4.297338258174651315e+00,2.911611319968134826e+00,4.091075803467107086e+00,2.273044374268144541e+00,2.913120911225932641e+00,3.076948990446534804e+00,2.416101767270692591e+00,2.714271769223418396e+00,3.740462150299442623e+00,3.337273557646271538e+00,3.354667801711487485e+00,4.581547452934005449e+00,3.502555942512473486e+00,3.512024021347034175e+00,4.013796640491868573e+00,3.584263375328015755e+00,3.602573548704293138e+00,3.811041092441460609e+00,3.423092169016312525e+00,3.516751251727542549e+00,3.259648818490092026e+00,3.141079494597946553e+00,3.466599862637187002e+00,4.017020185568020096e+00,3.943168599061058543e+00,3.736174495065368362e+00
1.550656688807368899e-01,4.270559809024597198e-01,7.518520113958919726e-01,1.042636488901401037e+00,1.216161719567450561e+00,1.213431304927051535e+00,1.022698683408667764e+00,7.341290853743681621e-01,7.119125742587639749e-01,4.558623579862857156e+00,2.876129811417483140e+00,3.136160923155345337e+00,3.066440200963619578e+00,2.488754918331486099e+00,3.644844517881639323e+00,9.610302000687649837e+00,4.217798353496535313e+00,4.521902620940490003e+00,3.892820285612229814e+00,9.158035815124499379e+00,4.735248837397142196e+00,4.104900690524567075e+00,4.274702826567935432e+00,3.970576597851519729e+00,2.418248865418044069e+00,1.015324216696843607e+01,7.119853093354931772e+00,1.743894463167436015e+00,2.558405521926931048e+00,3.718961464101680825e+00,4.582302037779252046e+00,4.979848259535618382e+00,4.873040447066040670e+00,4.297676624456267191e+00,3.358003256045487994e+00,2.398652578958947235e+00,1.955237581679192704e+00,2.367590482764349247e+00,5.788304611428642943e+00,7.446089046546434886e+00,6.868123776437948358e+00,5.040335812699635376e+00,4.473712632185542937e+00,3.930309264864506602e+00,2.539220535757524821e+00,6.090789141300909648e+00,7.332890525630893386e+00,2.372013519768659151e+00,4.973803615672055756e+00,4.086177222752279015e+00,3.243929857437747977e+00,7.538253278128901336e+00,3.831014325080454697e+00,4.492972359880676336e+00,2.117544948265928983e+00,1.798760128313602991e+00,6.154314313741169329e+00,2.285000637695871806e+00,5.614987015922000779e+00,2.730594150009904908e+00,2.171203319642600604e+00,2.206425796427323061e+00,2.363855810059732221e+00,2.729988760259253411e+00,3.844087233359192890e+00,3.756702190966743959e+00,3.428310911683668305e+00,3.011827689491722637e+00,3.056177075892957173e+00,2.562233598974928306e+00,2.582066370512054121e+00,2.704810389022747508e+00,3.272408573835097201e+00,3.088391910741489443e+00,4.093946065010170443e+00,3.498854161877662072e+00,3.612871286165268536e+00,3.751936062201485456e+00,3.822858352021933470e+00,3.740652559655603060e+00,3.348157030344506513e+00,3.309936402382925635e+00,3.449663339831285924e+00,2.721340020726186637e+00,2.790585501901527099e+00,2.421155426874875616e+00,2.453176024236569219e+00,2.517882311867166045e+00,2.765151363302686072e+00,3.552392260331650675e+00,3.241524140380385166e+00,3.526098789644916742e+00,3.922361235560854364e+00,3.709632942452535165e+00,3.538719038389743776e+00,3.327813315683999296e+00,3.061885018683867532e+00,3.364421977964287436e+00,2.883515987853596307e+00,2.961893550908627937e+00
1.666303918167746645e-01,4.506816706662055694e-01,7.858027268095383322e-01,1.077163860034379583e+00,1.254632581557874493e+00,1.250291210312858947e+00,1.052422650797284698e+00,7.538473717968301457e-01,7.300701387095543948e-01,4.498682457713152338e+00,3.388412093676439252e+00,3.191069601716337356e+00,3.150541115644655221e+00,2.589410946932424906e+00,3.333457184132348594e+00,1.040357847621009313e+01,4.504459588514847290e+00,4.949194692880065638e+00,4.284198070320826446e+00,9.189077792299983116e+00,7.028822089104507675e+00,4.569269071887138267e+00,4.833782268370925728e+00,4.562585056413283269e+00,2.717289406886482350e+00,9.240266780825445281e+00,7.361257609945499603e+00,1.633910159582298016e+00,2.366287101266157045e+00,3.515161596532916377e+00,4.386711805798146457e+00,4.794015793040454554e+00,4.700969962953386982e+00,4.090663626372869288e+00,3.166578637977717214e+00,2.188742437274082686e+00,1.701149679281902305e+00,2.637277727079397671e+00,6.586920813092834059e+00,6.619159768777084452e+00,4.887854840552222413e+00,7.148275408061480540e+00,4.305270314548927502e+00,4.173964579612936099e+00,2.942441389014582409e+00,6.649218169592592709e+00,7.226105499269873000e+00,5.692280305753158132e+00,6.394804001244688507e+00,3.256660277056400155e+00,5.296856977753201967e+00,7.232205401054611293e+00,1.811338786185102245e+00,4.854460662461355547e+00,4.147970203629467889e+00,1.895696434992446333e+00,4.574444157907971764e+00,4.210127518824601012e+00,1.505294275016488381e+00,4.266817929114490759e+00,4.479186349446391269e+00,4.261551587083545201e+00,2.203049862904632672e+00,1.898211761738450409e+00,2.053509931756935192e+00,2.345745188724980501e+00,2.600430494612649746e+00,2.820524547160018436e+00,4.602690940146460186e+00,4.254812076693120559e+00,3.295788163315482411e+00,3.739691916641196823e+00,3.145848051610379503e+00,5.371530454383615982e+00,2.832170084010786404e+00,2.724172400999000931e+00,3.762309453650879210e+00,4.223904709534036961e+00,6.362314307823127457e+00,4.397166318923638073e+00,3.770089766465981818e+00,3.596141217818300539e+00,3.460906346000666822e+00,3.691094269400353678e+00,2.680020665461857021e+00,4.782542620839569381e+00,2.784371014420780721e+00,3.816640772081930422e+00,3.147361319563837245e+00,3.840430119809174148e+00,4.124972020401913575e+00,3.254975868642872250e+00,3.871604358905003096e+00,3.540375383607330839e+00,3.567006591318398812e+00,3.522667773349113407e+00,3.544237633243674246e+00,3.657121192542563293e+00,3.196897026360287608e+00,3.106129544460546121e+00
4.240091929041149288e-01,6.877389398652913322e-01,9.465504337832270076e-01,1.111438155388304594e+00,1.206276294364944990e+00,1.141834994639563394e+00,9.159221706653648543e-01,6.798079278189115282e-01,8.438645256056990229e-01,1.778159577230011390e+00,7.017305936895276375e+00,1.992502653190834083e+00,2.391507524351462521e+00,2.254735331650917107e+00,1.615819244978428992e+00,8.702853472207239705e+00,1.464537343139873160e+00,2.762824302025445711e+00,2.471510889600816885e+00,1.623038093609333821e+00,8.782186182295253829e+00,1.122559594815949913e+00,1.102627781202967228e+00,1.112419441295604994e+00,1.110330968675663055e+00,1.285120919998454569e+00,4.717916531079231035e+00,2.679442682435667855e+00,2.094850932429781043e+00,1.912433258682833204e+00,2.261832215424896653e+00,2.832097583928930629e+00,3.338661384234051344e+00,3.600286301787323229e+00,3.577807057912241184e+00,3.291071420840371964e+00,2.833176408549911596e+00,2.382856121542418659e+00,2.188567710443527048e+00,2.524483704657615846e+00,7.789134444735262619e+00,2.201221573118843367e+00,5.603924144690066278e+00,5.113659228537058787e+00,2.544241489164980496e+00,9.592020638240411401e+00,5.500953071939493455e+00,9.922782798521394554e+00,3.734434965457671840e+00,4.792195902600493440e+00,4.863393834507522939e+00,5.398676489930855915e+00,4.563939824860442585e+00,5.591025410180916033e+00,4.630609593442680527e+00,7.068597681140746936e+00,3.388759686805631777e+00,5.278887718938880091e+00,3.541012021461348525e+00,3.685778513933546385e+00,3.376224228809164174e+00,2.834375875921788523e+00,3.442428219365070152e+00,3.284547856163861912e+00,3.291079900447253959e+00,3.326994036663760479e+00,3.342951036390278130e+00,3.294316844901995278e+00,3.136472919261638737e+00,2.860490452209092815e+00,2.522000957710011093e+00,4.551970339371465002e+00,1.927024353244239041e+00,4.498825869449056825e+00,2.543450443467801581e+00,3.073100745660224842e+00,2.238287882686373020e+00,1.892393002816056269e+00,1.253841305697094732e+00,1.709133015040350978e+00,2.779480221157291098e+00,2.518377231263448923e+00,3.108594095314152206e+00,3.065980874643573273e+00,4.180070560178710259e+00,2.526400682158964184e+00,3.002284712417822465e+00,2.840046452661626475e+00,2.576284029939910347e+00,3.426645073616547243e+00,2.114501040100948082e+00,2.711062446254338454e+00,1.784782653939285035e+00,1.651221208398147899e+00,1.739256838179539022e+00,1.980430094795733842e+00,2.047109795683306199e+00,2.032260555093393428e+00,2.370527241338421298e+00,2.878350298757481607e+00
1.444958497336783221e-01,4.108922547162974781e-01,7.345345889138537032e-01,1.012178494258036521e+00,1.195735550708281414e+00,1.204654820364174705e+00,1.024737670103587739e+00,7.420596878356733317e-01,7.101191514802437377e-01,2.915423673598400267e+00,4.434488400300013566e+00,2.564990822753901334e+00,2.604406044256571295e+00,2.161762313681849790e+00,1.022037988342028081e+00,9.982404519981452395e+00,2.812033007518709216e+00,3.527865900820927436e+00,3.086561710024939842e+00,3.832886607371374765e+00,7.662714911254770556e+00,2.586923599529450168e+00,2.815447661570955606e+00,2.707143077039922296e+00,2.310098292032035427e+00,9.121867752395816709e+00,5.741246613320816650e+00,1.630491104401138536e+00,1.797098948166030441e+00,2.669098009830854767e+00,3.468004403993886875e+00,3.949461384226962135e+00,4.042678161787333302e+00,3.744438297074720534e+00,3.105834784786041691e+00,2.332676069971550969e+00,1.710420634470350754e+00,1.634638731448736060e+00,2.057150023538085293e+00,6.142794730373896783e+00,8.132257670359686941e+00,1.616582321082902673e+00,7.978152252474810524e+00,2.383685424362710581e+00,2.488891237874252482e+00,2.446286190154982165e+00,7.399742092175332964e+00,4.161542985354899749e+00,7.312005715500598413e+00,3.004455350622448062e+00,6.100825368767595513e+00,3.276797696191141807e+00,3.921650087876398683e+00,3.776270826936380498e+00,2.511726897769094080e+00,6.958179103525919729e+00,2.241118448065078539e+00,5.323330206068944470e+00,2.252274589513262537e+00,2.618293988893516389e+00,2.680413965215069361e+00,2.521905954589234611e+00,2.994859381090548389e+00,2.277857365451868787e+00,2.584824284887937917e+00,2.871054664293162695e+00,3.011844343145543501e+00,2.980472289349433535e+00,2.783905303485441518e+00,2.086171716610044857e+00,3.627848112102870726e+00,3.568663566601829817e+00,3.228005747419867788e+00,5.601487566565874765e+00,3.836959517209439952e+00,6.122476819668352555e+00,1.961625575603933358e+00,2.911407965425125255e+00,4.509831063877427049e+00,2.478836839341711951e+00,5.341290804312026630e+00,2.617886803636815696e+00,4.425682281124622364e+00,2.450588705158548208e+00,3.499839162066316511e+00,1.864422285242753885e+00,1.100052845134485757e+00,4.086542217836218960e+00,8.709769142156482680e-01,3.939200158926728257e+00,1.367643973030991056e+00,2.219432384480123144e+00,2.482347732715359800e+00,3.196791396254791806e+00,2.139654993199796351e+00,2.712239559509518116e+00,2.477119090801269241e+00,2.030609618943442385e+00,2.029745278464117675e+00,2.034914467089499635e+00
