-1.427021325836212329e+00,2.210757038426947874e-01,2.339994346832590111e+01,-1.240211376581806491e+02,-1.920913389779081015e+01,-1.126929594610261809e+01,1.272330329484018918e+01,-1.873508309405340810e+01,-2.560595764357568083e+00,-3.203947715144486352e+01,-1.040582632131338698e+02,4.244694638375086271e+01,4.553988855253022194e+01,2.517087577342307725e+02,1.949338668534888370e+02,-1.056512476977803239e+01,-1.897995451778958653e+01,1.632048229864290656e+00,1.452745601107637796e+01,1.926885602720104202e+02,1.815337307667802804e+02,8.380856809910823824e-01,-1.831171272694763843e+02,-2.027638987996752178e+02,-3.081056950418292786e+02,-6.133077604088591528e+01,5.089444921323271842e+01,6.518411170743256378e+01,-7.933419927543894801e+01,-2.646600827218811105e+02,-1.146257127819707193e+02,-1.378545820116624441e+02,1.056839954269576083e+02,5.798415788158298056e+01,9.713496244260946355e+01,1.575986059319091055e+02,-6.802982678972194108e+00,-7.188362542394072818e+01,1.044702142611417344e+02,2.331148131944201651e+01,3.491234246403286789e+01,8.602393577347670828e+01,1.036247203697399897e+02,8.584815927183440465e+01,1.263395939834826152e+02,-1.945401401450123302e+01,-1.947068184107160675e+02,-1.173767294542566830e+01,1.747198044230783509e+01,1.906554937067354274e+02,6.137622180952421047e+01,8.818843411397209309e+01,-7.219774705565339445e+01,-1.253393007026241861e+02,-9.994216563497201378e+01,-9.732476939738280919e+01,2.559938804516730215e+02,4.217342588055868191e+01,-5.568285482684154175e+01,-1.274397763005826647e+02,-1.105186560398240374e+02,-7.180992514274181815e+01,-1.213068083656037004e+02,-1.366886281421370875e+01,-6.322917329497137473e+01,-3.673088009966478040e+01,-6.528325058666565894e+01,3.262248175343481194e+01,-9.588361834737951028e+01,-4.144688252979056386e+01,-3.821808768878577212e+01,-6.808095158993516804e+01,1.218780398535368903e+02,1.989922284111150361e+02,1.836850123026715664e+02,1.210249451393466273e+02,-4.950455756032097554e+01,-8.459947863184360983e+01,1.595424492461874877e+02,1.591177470972688184e+02,2.070011905605917093e+02,9.353418320753354465e+01,1.811444559034711332e+01,-2.377616677932043956e+02,-1.291471650178216635e+02,-6.861164563365291258e+01,2.417667852245419624e+01,3.676410005583300489e+01,-5.565569087505217993e+01,-1.613291954400495740e+02,-1.719804267167239118e+02,-3.120279495278830595e+01,-3.993896512196526771e+01,1.051841933246134033e+02,2.249460179339240185e+01,2.233885911260768609e+01,-5.206697826984934885e+00,7.359424906576141012e+00,-8.763675525549578182e+00,6.571174378024822715e+01,4.842717126864791055e+01,1.892039746272578649e+00
-4.545332113023184206e+01,3.191130026433342426e+00,4.976384065177166462e+02,-2.251934062899712899e+03,-3.816640602682784902e+02,-1.431057855489974351e+01,1.748974368009463944e+02,-4.316144314640043831e+02,-4.438768780780307566e+01,-5.778073629706908605e+02,-1.731468796524329719e+03,8.775427583220179031e+02,6.471004850943789961e+02,4.478987666666711448e+03,3.414410252700190540e+03,-5.575236330224881840e+02,-3.003636084032409599e+02,3.489201604866335060e+02,3.134781618973421473e+02,3.250401335591595853e+03,2.925128288883364348e+03,-2.909626723961519588e+02,-3.146731964126142884e+03,-3.406064404830005969e+03,-5.107734433266969972e+03,-9.642465845744848139e+02,9.314501493688786695e+02,8.667838795042498532e+02,-1.499839281824486079e+03,-4.305898188619522443e+03,-1.761650274268113208e+03,-2.270410811600153011e+03,1.833762225713068119e+03,7.628591286002574634e+02,1.409238355782279768e+03,2.903923891058184381e+03,-8.587739841122782991e+01,-1.358022212484377405e+03,1.773510739690246282e+03,3.080781517573809651e+02,6.183917490438941513e+02,1.644420252691935275e+03,1.882073433701629028e+03,1.483589859466970438e+03,2.072055508748516331e+03,-3.132524392382535439e+02,-3.330101062519146581e+03,-4.637276563233125160e+01,5.247187711711633256e+02,3.022947771122042468e+03,8.791077971858361479e+02,1.484574101534595457e+03,-1.250754432105805108e+03,-1.912019573370451553e+03,-1.531351503663309359e+03,-1.822508682170457860e+03,4.094180953524564757e+03,8.109104212349299132e+02,-9.192433433505398170e+02,-2.093661234964248251e+03,-1.872516090913105245e+03,-1.366570489905015393e+03,-2.222663786381882346e+03,-2.624723965909378194e+02,-9.913980817864647861e+02,-6.667561660498063247e+02,-9.333392955565207103e+02,4.902678589039283565e+02,-1.885695459956070863e+03,-5.171764456689464851e+02,-4.457766394562627283e+02,-1.201679843878921247e+03,2.035705992168068406e+03,3.127467720464655940e+03,2.994565612153441634e+03,2.199415876569545162e+03,-6.012764225554291215e+02,-1.445683304981551828e+03,2.563075442800776273e+03,2.697053355338501660e+03,3.455041053956746964e+03,1.688160333982838665e+03,6.061500001493509444e+02,-3.875633683794560511e+03,-2.178128901560534359e+03,-1.230135644543789795e+03,7.603270189654801925e+01,5.919634880631889473e+02,-5.610596368022975184e+02,-2.836716852091632063e+03,-3.188493489813132328e+03,-4.127434448448498756e+02,-8.526772530210852210e+02,1.778553783855117217e+03,3.974972514706883544e+02,3.800572461373773194e+02,4.664742145495988979e+01,1.332930466130146385e+02,-2.765016675556107089e+02,1.105201159632115832e+03,1.041609790107060917e+03,-9.313182761464153714e+01
2.600150796791093732e+00,-2.393793691404943469e-01,1.211406624346217598e+01,4.195349531142421995e+01,-7.497798698991350363e+01,-2.588788259545301571e+02,1.416944380284639067e+02,2.036794329566409942e+02,-8.687570705666745141e+01,-2.283853589164275721e+00,1.033195738832921080e+02,3.569464598537825140e+01,-3.613907581780310352e+01,-5.989797223289816674e-01,3.972081108707445196e+02,6.491981212852559793e+02,-3.140168945228933239e+02,-6.270405530062388380e+02,9.665426665671428452e+01,7.025000219730748086e+01,-2.327698813100837469e+02,-1.166216564783722731e+02,-2.369235027050132913e+01,-2.433946058615117920e+02,-6.920917670069727592e+02,-4.628888341985210104e+02,1.676457646835667674e+02,6.008394406443860589e+02,2.395261829512156737e+02,-1.394154801920429350e+02,6.752146131072426272e+01,1.008807301469772710e+02,1.574639983438356410e+02,3.553471389937834033e+02,2.650248101478812828e+02,-9.802049448436476098e+01,1.641825402784454297e+02,4.367047445169457376e+01,-3.203833121135274951e+02,-3.481908345420046658e+01,2.318703472657261386e+02,1.070891075197110212e+02,-9.695959295205150852e+01,4.132860777991529488e+01,4.547492835300522529e+02,2.082854076195152402e+02,-2.967375878582863038e+02,-3.973852423427936174e+02,-2.472221185827970373e+02,1.804834396448437417e+02,-9.086721010950928701e+01,-1.843153599871354515e+02,-1.569241127580674515e+02,-4.251626376830139975e+02,-2.988700685818765805e+02,7.114426659575798340e+00,2.049370175027150367e+02,1.134802071517753603e+02,4.437812060767982985e+02,8.880391329487383700e+01,-2.454609660015686359e+02,-1.075631746226053593e+02,1.456965978527723848e+02,3.115439829205130806e+01,-3.302328595336630883e+02,-9.105023668047061847e+01,-4.384000787109560804e+01,2.330990894667219493e+02,9.080093891095508241e+01,-1.594689309962452342e+02,2.933340396095041314e+01,2.622140998570118882e+02,2.525867100543995321e+02,5.608805578750310588e+02,3.812481268316660135e+02,8.045158879839935651e+01,-6.602104684310678806e+01,-3.108833282120974104e+02,-4.029394268917750992e+02,-2.225280700844664636e+02,3.121398634797741920e+02,1.585824039368630167e+02,-4.599112514438538710e+02,-4.650273903191404088e+02,-9.777899931164890290e+01,-5.609508340420848072e+01,7.716209918874753271e+01,1.799009396114945503e+02,2.595391645274553980e+02,2.880210257821501045e+02,-1.232029575798772072e+02,-5.230674919983135851e+02,2.122998302754131714e+02,1.048920065986704913e+02,-8.719705594961480344e+00,2.426721060279719921e+01,-4.133309225462112835e+01,-2.626766546303708694e+01,-8.983556453068290182e+01,-5.110612503054575484e+01,-7.069686461668548816e+01,2.848656757611598209e+02
7.631498636346493392e+00,-4.101726230785163185e-01,8.108614183274194431e+01,1.966838054981413109e+02,1.818746588729202429e+01,-8.473913502911747173e+02,3.574113768059035010e+02,5.461084098870431944e+02,-1.977820048157891506e+02,-4.861282309878930619e+01,4.025337341695263831e+02,1.745573086347029346e+02,-2.695372220762982920e+02,-4.647581271427683873e+02,6.583518023730608775e+02,1.932651053698912165e+03,-6.058347768222380409e+02,-1.741481516785638178e+03,3.098295101450086690e+02,4.305803992870720265e+01,-8.996906798086549770e+02,-5.219230117207201829e+02,2.618886118138984216e+02,-1.025327580438407864e+02,-1.515582923174687494e+03,-1.260119268559086322e+03,2.332987366047861997e+02,1.449740990767908670e+03,6.546291163034862848e+02,-1.374498805082136066e+01,4.191372776187482714e+02,4.457491444825025724e+02,2.513617043356064471e+02,9.764843675954754190e+02,5.925338601364516080e+02,-4.384410557490120368e+02,3.464095015422842607e+02,4.021624686591074465e+02,-1.032202511964784435e+03,-2.199453190617100233e+02,6.018464879943405776e+02,2.938855041732355176e+02,-5.121051272874447022e+02,-2.201951391997773158e+02,1.087882726083921852e+03,7.146706198829965615e+02,-5.179408102190865293e+02,-9.299000477571584042e+02,-6.458097182394949414e+02,2.277209469776423134e+02,-4.111741425177266933e+02,-5.809121681524953829e+02,-2.748489908929799412e+02,-1.110414162344360420e+03,-6.632911363943946981e+02,1.539198151093080469e+02,1.479795211723466934e+02,8.415644460042298647e+01,1.250656726193277336e+03,5.101959260463254395e+02,-5.594634897239133124e+02,-2.611121222551050778e+02,7.492909027518558105e+02,2.574498978808736638e+02,-8.087262279020585538e+02,-3.572893339268185287e+02,8.315859523490800598e+01,4.764396297253997545e+02,3.458855281556587329e+02,-3.395649376393302532e+02,1.904810922796712020e+02,7.588525924581906565e+02,4.834378493854542853e+02,1.351896841744513267e+03,7.895749104873495980e+02,9.932947770568787860e+00,8.326485325799669113e+01,-6.135010670983541559e+02,-1.227970013446460143e+03,-9.277880008050216247e+02,6.203493109733815345e+02,3.263225667922425828e+02,-1.578090969062771137e+03,-1.065612293601609963e+03,-4.478026451438942246e+01,1.188711516746836416e+01,-3.396866282117380820e+01,3.254521478784685087e+02,8.562641658071220263e+02,9.176885065121499565e+02,-1.266953640131860510e+02,-1.338108393130572949e+03,8.507957211560815267e+02,1.570076478909926436e+02,-1.031288791827427360e+02,7.211519331135947652e+01,-1.035799552906000542e+02,3.166915725889576194e+01,-3.544643940455299571e+02,-1.060248012813061109e+02,-2.855813201797712964e+02,7.518566745490926451e+02
1.332500522998228654e+01,-6.450265410133715349e-01,1.093468235072558059e+02,4.496684628166610764e+02,3.499359352955293616e+02,-1.325374440646856783e+03,3.238923769199656135e+02,7.323250656755166119e+02,-1.731768604244919629e+02,-1.280108255740169509e+00,7.530131456570128421e+02,2.505022417046717464e+02,-5.237702270662813362e+02,-1.359111245449426406e+03,1.336937509173361320e+02,2.918454768944273383e+03,-2.000285456008072345e+02,-2.278174314749392124e+03,2.526784542031319063e+02,-5.247209875365343805e+02,-1.664733015371185957e+03,-8.596108428102020298e+02,8.730298183491084956e+02,7.190226458018994435e+02,-1.357566289742768959e+03,-1.797247540212745662e+03,-2.831361252581374401e+02,1.516478996930417452e+03,1.199086145015215379e+03,8.906286572882813743e+02,1.031561642205303315e+03,9.084374207799282885e+02,-4.256552280445795589e+01,1.233155301414121595e+03,6.415218707743036930e+02,-8.714577204925678870e+02,3.246060607945684069e+02,9.220063498243736149e+02,-1.629174587570723588e+03,-5.121342854571405496e+02,6.162524895693757117e+02,2.113390751526102633e+02,-1.033765120857395232e+03,-7.599183795735841613e+02,1.222969778451894854e+03,1.255751076956815268e+03,1.086889460931944882e+02,-9.512438053869003625e+02,-1.028554204762869176e+03,-3.498369169052887173e+02,-8.352629337210006497e+02,-9.034203229843706140e+02,-5.301999945777468071e+01,-1.339869454505045496e+03,-7.154539465113057304e+02,2.830491977565404227e+02,-6.475050415760367741e+02,-1.783381104921502356e+02,1.751333700681620257e+03,1.257994129128351688e+03,-3.622435238918010327e+02,-1.240695559612699839e+02,1.519195466002659032e+03,5.470845311601766525e+02,-9.264131964505860424e+02,-6.250461733219301550e+02,2.822962884162549244e+02,3.480683067399785386e+02,7.914519062877650413e+02,-1.903610659623873289e+02,3.956817556590696086e+02,1.059786468747308163e+03,2.137691893497842841e+02,1.465292613219540044e+03,6.993816439021416045e+02,-6.078325523134883213e+01,5.907375416072029566e+02,-4.412459147421629382e+02,-1.985708727649559705e+03,-1.953781030474094678e+03,1.568301291811075657e+02,7.946519685478963879e+01,-2.498293401037549302e+03,-9.191704597715495311e+02,1.478760559665808501e+02,1.040086644254735120e+02,-4.086170069700270915e+02,2.277748910432529499e+02,1.370167096807254666e+03,1.580283283320435658e+03,4.716858479794135519e+02,-1.460595782522791524e+03,1.527500680326117163e+03,-1.069106459287938122e+02,-1.485560515558735517e+02,8.791668750846041291e+01,-9.564426212850895581e+01,1.373290516602316416e+02,-5.944267489300007128e+02,-1.487364538993423082e+02,-6.186468356176067118e+02,8.989209115288490466e+02
1.370665180594109955e+01,-7.132890121518015158e-01,1.915176878513072722e+00,6.149587577476429487e+02,5.934423581492378617e+02,-5.581274651667168882e+02,-2.567110379553615758e+02,8.376149060258410373e+01,2.707494443550500023e+02,2.199556702073615782e+02,7.032542098897648657e+02,3.549687138265313280e+01,-4.847842950723319291e+02,-1.897122017366187038e+03,-1.446789178648618645e+03,1.207189830664122610e+03,1.232365924190103215e+03,-2.450813966001065580e+02,-5.528315254413085995e+02,-1.709807666731766631e+03,-1.490080673201351829e+03,-4.935354237415338048e+02,1.353934046974549119e+03,1.859282826629227202e+03,1.330732037575384538e+03,-6.535045268094930861e+02,-1.389731428789627216e+03,-5.039572518444016396e+02,1.171306696087691080e+03,2.547638405997595328e+03,1.367353304946184380e+03,9.671143508835710918e+02,-8.015544444943136568e+02,-8.402382206602045045e+00,-3.029238833208494270e+02,-7.763451947523465151e+02,-1.955761815996277733e+02,8.644596557465582691e+02,-9.589010386928491698e+02,-5.482502864582070288e+02,-3.720285226220228765e+02,-4.398046802833227957e+02,-9.176930430237139262e+02,-9.969622538403141334e+02,-3.319549042432060446e+02,9.868081594984299727e+02,1.939614231200785753e+03,3.171794312653710790e+02,-6.731622062337631860e+02,-1.772743869338795548e+03,-8.822153746408702091e+02,-5.179488519366007040e+02,5.965054864591446631e+02,2.143351093397708667e+02,2.179365444616192349e+02,1.294411486130198625e+02,-2.109173644857944055e+03,-4.997558526024096182e+02,7.060399643782207022e+02,1.591255393361473807e+03,9.250392160775946877e+02,5.440958969614114267e+02,1.312763205050451916e+03,4.261830641293094004e+02,2.198903449431964816e+02,-4.492814640904600196e+02,3.964563158485395888e+02,-5.109205507107686799e+02,9.771189787136843279e+02,6.193723516053364619e+02,4.721976094511330757e+02,3.425279310079552033e+02,-8.671975054533622824e+02,-6.518504288997767162e+02,-5.875194291477166644e+02,-7.020889310688383489e+01,1.134137332616100139e+03,5.927437899557414767e+02,-1.483019362805971923e+03,-2.105619342064392185e+03,-1.661278379617850078e+03,-8.591412853138673427e+02,-1.060472377500244420e+03,1.064288176860461135e+03,4.015900323789524009e+02,1.558120516459969735e+02,-8.039551250467953878e+02,-2.605988609467244714e+02,9.341036762019722346e+02,1.306047201528162077e+03,1.588834878885706985e+03,4.898876424905481031e+02,9.298950290893018291e+02,-6.834723309405402460e+02,-5.170300036535466859e+01,5.518385238472082399e+00,5.474188487402833658e+01,1.614533460100836635e+02,-3.838748872178045417e+02,-1.584827577454252321e+02,-6.410317272883621627e+02,-6.873430474839395288e+01
6.012285232543945312e+00,-4.567969441413879395e-01,-1.704324188232421875e+02,4.631708984375000000e+02,2.631993085685953702e+02,1.244006490888884400e+03,-8.120423235220936249e+02,-9.951692504882812500e+02,6.475158386230468750e+02,4.630941772460937500e+02,1.050326538085937500e+02,-3.656977005482293634e+02,-6.573915340708747124e+01,-1.120313260801109664e+03,-2.475706451416015625e+03,-2.663019287109375000e+03,1.961519531250000000e+03,3.128124511718750000e+03,-1.217907886134657247e+03,-2.194746527385589616e+03,-1.327778695169085381e+02,4.950768432617187500e+02,9.659265136718750000e+02,1.866591979980468750e+03,4.480036132812500000e+03,1.854849221678447066e+03,-1.626872283448865801e+03,-3.004300474429735914e+03,8.930189514160156250e+01,2.921869506835937500e+03,7.770402679443359375e+02,3.494376220703125000e+02,-1.201510657776881317e+03,-1.976658901428251056e+03,-1.641538569079636773e+03,-5.190869140625000000e+01,-7.045785827636718750e+02,-1.414128723144531250e+02,7.718106689453125000e+02,-1.862674949895276200e+01,-1.453822276322240668e+03,-1.081938364052057977e+03,7.926123046875000000e+01,-3.646058654785156250e+02,-2.533717651367187500e+03,-4.106772003173828125e+02,2.980839063972213353e+03,1.802614521805766344e+03,5.315799713134765625e+02,-2.449042236328125000e+03,-2.643153991699218750e+02,3.735132446289062500e+02,9.805469300466353388e+02,2.576296260643106962e+03,1.579750061035156250e+03,-1.300834960937500000e+02,-2.530831115722656250e+03,-3.874823913574218750e+02,-1.343548105281082826e+03,6.443542816165308977e+02,2.008715576171875000e+03,1.084619934082031250e+03,-2.482570190429687500e+02,-2.394217834472656250e+02,1.845969473483818547e+03,3.436736049831508808e+02,2.729151611328125000e+02,-1.278114990234375000e+03,3.766147994995117188e+02,1.273727478027343750e+03,2.733683688163850434e+02,-8.769585717100527518e+02,-1.714883331298828125e+03,-3.536338500976562500e+03,-2.194323852539062500e+03,-1.751757812500000000e+02,7.859970095101404013e+02,1.514178670823180710e+03,3.328918457031250000e+02,-4.494037017822265625e+02,-2.936871948242187500e+03,-1.511473144531250000e+03,2.318256581908984117e+03,3.347001063981848347e+03,5.226599731445312500e+02,2.003162841796875000e+02,-5.589117431640625000e+02,-6.479238891601562500e+02,-4.133913863240724140e+02,-1.283679484936690187e+02,1.786694824218750000e+03,2.803305419921875000e+03,-1.006509155273437500e+03,-9.657946166992187500e+02,1.139081292252703008e+02,-1.732581164899327462e+02,2.217845764160156250e+02,-2.727516174316406250e+01,2.906588592529296875e+02,-1.390603942871093750e+02,-6.920094142758465239e+01,-1.356935517044121298e+03
-5.054657850961294052e+00,5.934708294182333699e-02,-1.995815000020214427e+02,8.472837880153068824e+00,-3.262386455542209660e+02,1.917897407966300079e+03,-5.390892448298815225e+02,-1.067322013693269810e+03,2.369257731774576996e+02,3.448265455476436614e+02,-4.637216309922723667e+02,-4.531374178587167307e+02,3.533616447790573716e+02,4.793320281069989051e+02,-1.343769159612591466e+03,-4.094212386896267162e+03,5.509427008884462111e+02,3.538420859777717851e+03,-4.304606114281547775e+02,-6.957288098428725789e+02,1.068644160127538044e+03,9.763404538101957542e+02,-1.655855041317148562e+02,2.841594209321021367e+02,3.715101180871883116e+03,2.864245142321756703e+03,-1.269359100790630919e+02,-2.716118385846486035e+03,-1.193906198646390067e+03,5.201083157766768181e+02,-4.478422617574817650e+02,-4.194463246432823667e+02,-5.322199390271924813e+02,-2.128328126905669251e+03,-1.554260821428735653e+03,4.748819792094893728e+02,-4.471167605521612813e+02,-1.006007266155001730e+03,1.620256291603255704e+03,5.980784571504227642e+02,-9.948838404241664648e+02,-7.303823920869775748e+02,9.016264453681783380e+02,5.225203027053262304e+02,-2.474601135719382000e+03,-1.596912654392510149e+03,1.197884160280537799e+03,1.561695210604250178e+03,1.368623009234999017e+03,-8.077751726815565689e+02,5.304596498712722905e+02,7.257702402630369534e+02,4.894188831938188287e+02,2.632615554867335504e+03,1.648958512334465922e+03,-4.237941914093826767e+01,-7.116425229775485377e+02,1.019505485288978690e+02,-2.060676580621260655e+03,-9.390692212131742735e+02,1.064608436969862851e+03,5.878625803756915502e+02,-1.478283473418677204e+03,-6.725729867666315158e+02,1.770435758393220340e+03,9.924555397540827926e+02,-1.330777925441948462e+01,-8.269970302906918960e+02,-6.151988428680441530e+02,6.693461526440554508e+02,-1.175401621484126764e+02,-1.047399966003393274e+03,-1.039825114100658311e+03,-3.272258671770132878e+03,-2.066275788447515879e+03,-3.950300857883311210e+02,-4.127102975153032389e+02,1.046988562403905917e+03,1.721265040233329273e+03,1.677476908737521626e+03,-1.362521927688387677e+03,-6.983906428069867616e+02,3.504211822088911504e+03,2.735476153816477563e+03,3.821950881491166001e+02,2.187615383454756000e+02,2.816728810366060998e+02,-4.169259479658041414e+02,-1.318007278843092081e+03,-1.379160584658480047e+03,2.313104072258525719e+02,2.183930997977884545e+03,-1.967840394742999706e+03,-4.716315463349810102e+02,1.562021215913455876e+02,-2.677188270845277316e+02,1.979707690622348935e+02,-2.415123960089601951e+02,7.197382720730405481e+02,-4.883369640910245124e+01,5.777929552236728341e+02,-1.213465221839933974e+03
-1.251999930626980451e+01,5.990706780274176468e-01,-5.328552451952855762e+01,-4.608443296619763601e+02,-4.809171854905414989e+02,8.276889097013412311e+02,1.366854619432959907e+02,-1.785615950436338437e+02,-3.724051109600498535e+02,-1.192406866056948473e+02,-5.950115286378650126e+02,-1.208310061478994584e+02,4.523628615426766260e+02,1.509881081341651679e+03,7.260224711435995459e+02,-1.822515251559065518e+03,-1.115372826307733476e+03,8.235504096878514702e+02,7.567241246574499201e+02,1.412228451491339683e+03,1.296713997141155005e+03,5.521349324723514655e+02,-1.054192216931905023e+03,-1.300247107395894773e+03,-2.050380360519308454e+02,1.325248112883867634e+03,1.336475698346600893e+03,-2.179547577101774891e+02,-1.426933200655314295e+03,-2.241125261276441051e+03,-1.245638556901817992e+03,-7.982457173300300610e+02,4.936758667591207086e+02,-4.046133723779886964e+02,-8.119337515574126485e+01,5.238129877366837945e+02,1.391430942497663352e+02,-8.344130413825666892e+02,1.045289957928584499e+03,6.198886385033016495e+02,2.991017383353864716e+02,2.590716112173366241e+02,8.418061833959421847e+02,7.823928426158569209e+02,-2.676817492690169615e+02,-1.323998789519859201e+03,-1.495860258301866679e+03,9.808363648772221666e+01,9.947307692684362337e+02,1.467865121740154109e+03,8.508312420775135934e+02,4.574774053389603523e+02,-3.187920841862232351e+02,3.551151780328384575e+02,2.931742566768483584e+02,1.235516275024874773e+02,1.576075839694326987e+03,3.676169757981964494e+02,-1.043358987553044244e+03,-1.594384152889512734e+03,-7.480630956751659824e+02,-4.065953029897449369e+02,-1.252588887200604859e+03,-4.197405480633676689e+02,1.442689182627941307e+02,7.322963826980934527e+02,-2.521620457082911173e+02,2.481707295667056599e+02,-1.021944410333996075e+03,-4.702509011426798793e+02,-4.182094743605232452e+02,-3.388665323985712803e+02,4.241319637895927599e+02,-1.386375450977105288e+02,-2.052202241624663372e+02,-2.963760318575464794e+02,-1.104976672592554678e+03,-1.883142889227252681e+02,1.665485257900929128e+03,2.231554475811532029e+03,1.295330227750985159e+03,6.793089546076915894e+02,1.422404640810939327e+03,-2.153979065026738624e+02,-2.464787926397782769e+01,5.714171065344296352e+01,7.606337244464627929e+02,7.383950430574138579e+01,-1.095177799776739676e+03,-1.433238292041999330e+03,-1.397534962593483215e+03,-2.323704047151650229e+02,-1.023084037906987646e+03,3.472716985640050780e+02,6.373062934662279844e+01,-1.247029923778561766e+02,1.912301551580136660e+01,-1.969247496415227658e+02,5.003239758521648355e+02,1.215231319118058622e+02,6.756075334236961680e+02,-6.819948929658922054e+01
-1.296303202942924315e+01,7.833685815775625061e-01,6.620448831614667995e+01,-6.176905499547765430e+02,-2.505285642591065880e+02,-2.528384651186884469e+02,3.523303872072058311e+02,3.471021377729400115e+02,-3.725239438087216399e+02,-3.804919706015148790e+02,-4.914058935047822843e+02,1.490669476446604733e+02,3.434027395770137332e+02,1.482731425063971301e+03,1.545006075019264927e+03,4.292232059821403141e+02,-1.121237727448308988e+03,-1.050709654212823352e+03,7.711372497972105293e+02,1.934489374131369004e+03,1.034755003575883393e+03,8.615121782753433877e+01,-1.136550190029726991e+03,-1.573260419870719261e+03,-2.481633125960143389e+03,-3.966808826316463978e+02,1.223061951894426329e+03,1.209938899690098424e+03,-7.382513051398539119e+02,-2.601033988838400546e+03,-1.139944513139506853e+03,-7.693932284877870416e+02,8.167624370273018712e+02,7.791105385621991672e+02,8.843665015022241960e+02,4.877253701569718487e+02,2.771522920920981505e+02,-2.757329170819363640e+02,3.633608379863138111e+02,2.368136175260256095e+02,6.869003236203136566e+02,6.771458251004569320e+02,4.516746183949452416e+02,5.490336117643954594e+02,1.175184509173658398e+03,-3.530079456911576017e+02,-2.147864609112599283e+03,-6.603547663295025814e+02,1.711826316520294995e+02,1.960347630683545503e+03,6.698578148137628432e+02,2.624963652498281022e+02,-5.937037903841478510e+02,-1.185985015209840640e+03,-7.537832526497129493e+02,-3.650848800008733264e+01,2.116282345146149510e+03,2.621101868208580754e+02,-7.594082790309671793e+01,-1.096709353705628700e+03,-1.222623305309751913e+03,-7.133362326428895130e+02,-5.381820219462256318e+02,-4.484188618102800206e+01,-8.452944609301687251e+02,5.885016892419845647e+01,-3.378074630640559803e+02,6.588997287641541334e+02,-6.855736188388945038e+02,-7.914401927634510230e+02,-4.493672514351280256e+02,1.567225932609625616e+00,1.040604589906234423e+03,1.808428683841052816e+03,1.170509077877846721e+03,1.534910413176246777e+02,-7.848525491934232150e+02,-7.333061241779913644e+02,9.588629304734265588e+02,1.350597443433870694e+03,1.990423155431337818e+03,1.028482610912319615e+03,-4.822005650157144601e+02,-1.918925472732054914e+03,-4.220578390727083615e+02,-2.031261755829451943e+02,5.407593550566053864e+02,2.486654049329897589e+02,-5.089962856123588040e+02,-8.222341005245809811e+02,-1.466772612515252376e+03,-1.130712493234033445e+03,4.702317438231905555e+01,6.977248523223626080e+02,7.563518667624220981e+00,8.150006297379697173e+01,-9.296307005574442428e+01,-1.061806364813910797e+01,1.063601267286682486e+02,2.284342577746473069e+02,3.582830762933722326e+02,4.345625338925281653e+02
