-1.811303649154394346e+00,1.206836830021064122e-01,2.519392411571773118e+04,-3.923757028273763717e+04,3.682917542152553506e+04,-2.442531337199333939e+04,8.076148771783977281e+03,8.904258443223065115e+03,-2.384636864978781523e+04,3.095402157441274903e+04,-2.301951978439739469e+04,-1.398763534069689922e+05,2.146500965062900214e+05,-1.980964368385480484e+05,1.267462098317480995e+05,-3.455596903781045694e+04,-6.036298662191373296e+04,1.423733198203958455e+05,-1.789259072555071034e+05,1.301491941142877477e+05,3.755296304709129035e+05,-5.673461221632766537e+05,5.137403804280619370e+05,-3.151461198040002491e+05,6.339045486324653029e+04,1.933834861087417230e+05,-4.112973812835228164e+05,5.014288219077065587e+05,-3.571482925530704670e+05,-6.370776854259832762e+05,9.466015800853297114e+05,-8.391933888377004769e+05,4.897877059474044945e+05,-5.502718841484375298e+04,-3.840833979020412080e+05,7.501130303987548687e+05,-8.891036788125047460e+05,6.207613043682604330e+05,7.473374359008707106e+05,-1.090900581293215044e+06,9.446788492890119087e+05,-5.196622906509230379e+05,4.310969377709552646e+02,5.188067757323542610e+05,-9.438622225320935249e+05,1.090213941055799602e+06,-7.469472650658789789e+05,-6.210976026151324622e+05,8.896916700227595866e+05,-7.508083023473548237e+05,3.848079279154248070e+05,5.430068414165684953e+04,-4.890704512324286625e+05,8.385123202010008972e+05,-9.460321724560887087e+05,6.367561953795499867e+05,3.573493159042526968e+05,-5.017779826332945377e+05,4.117078384245936759e+05,-1.938089362340526422e+05,-6.296600013281032443e+04,3.147291623246616218e+05,-5.133465048313961597e+05,5.670186603199506644e+05,-3.753459018552779453e+05,-1.302253763417088194e+05,1.790573497569620376e+05,-1.425269277241633390e+05,6.052135237137926742e+04,3.439877119762846269e+04,-1.265925539279809454e+05,1.979520262148485053e+05,-2.145306930213144515e+05,1.398097704358211777e+05,2.303353153591378941e+04,-3.097803536761866417e+04,2.387426582817813323e+04,-8.932865302392194280e+03,-8.047895686796458904e+03,2.439783233954707975e+04,-3.680347722189356136e+04,3.921643597930518445e+04,-2.518220953995973105e+04
-5.209513347699687102e+01,1.396675779347340995e+00,3.317749100280750426e+05,-5.666296469893797766e+05,5.712565577009997796e+05,-4.035014683972573839e+05,1.616544757437952503e+05,9.273981604658727883e+04,-3.102067280368807260e+05,3.973703115176509018e+05,-2.817390440495964722e+05,-1.839506213327914709e+06,3.082669469076272100e+06,-3.046495771007033065e+06,2.066051564080926124e+06,-6.946491004036499653e+05,-7.309396585933689494e+05,1.920486063381648157e+06,-2.348163597934586462e+06,1.614689315329610137e+06,4.917937966910373420e+06,-8.080573528521948494e+06,7.807707495048532262e+06,-5.041191302822121419e+06,1.279162277372443583e+06,2.582472243615292478e+06,-5.728371872556157410e+06,6.717648877701939084e+06,-4.490721810086765327e+06,-8.287396609563812613e+06,1.333477129277545586e+07,-1.255992460140329599e+07,7.635529930185573176e+06,-1.116904515142384917e+06,-5.488020305707639083e+06,1.073919443040790781e+07,-1.213512088805578649e+07,7.903057975926915184e+06,9.635125273450233042e+06,-1.515943145950522833e+07,1.387183439423478767e+07,-7.823161492349765263e+06,2.088781691652536392e+04,7.781448570853575133e+06,-1.383125246698917821e+07,1.512418470237939246e+07,-9.614132692458635196e+06,-7.921130821575084701e+06,1.216529530350208841e+07,-1.077375113739673793e+07,5.523358418067713268e+06,1.081690006210863590e+06,-7.600543399585934356e+06,1.252605947310394794e+07,-1.330551329427912459e+07,8.270067307447171770e+06,4.501519286180613562e+06,-6.735574446418132633e+06,5.748790662927512079e+06,-2.603245539545519743e+06,-1.258564933376151137e+06,5.020828603083251975e+06,-7.788096419125223532e+06,8.063718382659519091e+06,-4.908009117234530859e+06,-1.618781712714947993e+06,2.354919098730482627e+06,-1.928139769671224058e+06,7.386862701447131112e+05,6.870062594455747167e+05,-2.058532830431910697e+06,3.039290387358594686e+06,-3.076508210999090225e+06,1.835896149333379231e+06,2.824922842923991848e+05,-3.986066744080662029e+05,3.115999567170856753e+05,-9.414275000351629569e+04,-1.602771515404217353e+05,4.021530615392144537e+05,-5.699706200236023869e+05,5.655355301612624899e+05,-3.311371662302628974e+05
1.157472686313377741e+00,-1.176286638954430197e-01,7.677939193533021898e+04,-4.204236935716921289e+04,-4.235950740313984716e+04,1.091658076389382768e+05,-1.506378006761725119e+05,1.738774174991319014e+05,-1.813033827615439659e+05,1.643327360642080021e+05,-1.025633913677595847e+05,-4.145996439667678205e+05,2.214912079072913039e+05,2.412549813523545454e+05,-6.065402505866534775e+05,8.320472180346513633e+05,-9.563749084715473000e+05,9.930085267057341989e+05,-8.956572390090409899e+05,5.561103255943163531e+05,1.096520819751949050e+06,-5.840978511225969996e+05,-6.435833491338924505e+05,1.613012260100250132e+06,-2.209792399094931316e+06,2.534872788637849502e+06,-2.624537397651317529e+06,2.358213060678580310e+06,-1.457838537029872183e+06,-1.854330178472175729e+06,1.005846209870209103e+06,1.053076713170894887e+06,-2.684151212976027746e+06,3.688223424901410937e+06,-4.231122907018947415e+06,4.374464968257447705e+06,-3.919828577070652507e+06,2.414767921747395769e+06,2.191406625072101131e+06,-1.232210969274276169e+06,-1.155540306565690786e+06,3.058488387256383896e+06,-4.233162632659614086e+06,4.866632459137616679e+06,-5.031153339456010610e+06,4.500840261878225952e+06,-2.765484680954270065e+06,-1.851282802140011685e+06,1.093332422756380169e+06,8.677257759967327584e+05,-2.444096855039685965e+06,3.422449840121808462e+06,-3.951110692258377559e+06,4.090023697715423070e+06,-3.656870286900627892e+06,2.243128351626875810e+06,1.090426911795290420e+06,-6.818810388711153064e+05,-4.321440604297358659e+05,1.337522279620167799e+06,-1.903849681462285109e+06,2.211795258282182273e+06,-2.295737959541048389e+06,2.053709186655794736e+06,-1.258799066453826614e+06,-4.088595749554472277e+05,2.716981847441245336e+05,1.285475577779702144e+05,-4.581278592536476790e+05,6.663543807043054840e+05,-7.807115789238209836e+05,8.136741658626236022e+05,-7.290804203414723743e+05,4.469707515986316139e+05,7.460506451331247808e+04,-5.268925730966660922e+04,-1.694730179613039945e+04,7.515407085293166165e+04,-1.123676001135196420e+05,1.330696621371969231e+05,-1.394582054121143010e+05,1.252991583267051610e+05,-7.690587380720395595e+04
5.595820568132107375e+00,-1.049000908672667043e-01,1.140581795806884911e+05,-5.259168742398012546e+04,-6.264808256966435874e+04,1.349644766636689892e+05,-1.726531689853222633e+05,1.935781222384615976e+05,-2.058601955144022941e+05,2.008687222583780531e+05,-1.402519473862023733e+05,-6.216915142464695964e+05,2.883310191730329534e+05,3.380545552933161380e+05,-7.291433776761486661e+05,9.300274917593443533e+05,-1.037681170852940646e+06,1.098858142313031713e+06,-1.068995820365692955e+06,7.460676657338868827e+05,1.662196475910106208e+06,-7.979151494207619689e+05,-8.503208121387690771e+05,1.879203509397418937e+06,-2.403045915165729821e+06,2.676108734862923622e+06,-2.827797789154961705e+06,2.747612389607138000e+06,-1.919248560640004929e+06,-2.844598648559598252e+06,1.445655194000898395e+06,1.297380870987991802e+06,-3.017508074073160067e+06,3.891191318880474195e+06,-4.338454928362565115e+06,4.584874110929070041e+06,-4.457862149977296591e+06,3.121004567736334633e+06,3.403769616442079656e+06,-1.858367619428517297e+06,-1.300257137885001954e+06,3.299302966859661508e+06,-4.318994622814919800e+06,4.837195126142356545e+06,-5.125107842888165265e+06,4.996486890416598879e+06,-3.511384597606861964e+06,-2.911639939529650845e+06,1.719740626847203355e+06,8.579079650884871371e+05,-2.511605648164350539e+06,3.364243968062803615e+06,-3.799032116062183864e+06,4.046473520204119384e+06,-3.963907801414414309e+06,2.800669326084443368e+06,1.735897787233273033e+06,-1.110175499823943246e+06,-3.459980900362352841e+05,1.296850473764241440e+06,-1.795338614824632183e+06,2.052851767957255244e+06,-2.204770007815368474e+06,2.175038923009811901e+06,-1.547472593962260522e+06,-6.583268912128894590e+05,4.544104816869841889e+05,6.635923603807820473e+04,-4.137057616267838166e+05,5.998116220750221983e+05,-6.979365137745895190e+05,7.583794266984567512e+05,-7.551954780486599775e+05,5.419142077866753098e+05,1.213719347763556580e+05,-8.991033442198559351e+04,-3.777991762748861220e+02,6.206743592024015379e+04,-9.599308302231002017e+04,1.143362675423173059e+05,-1.261733929051150189e+05,1.271261704377924762e+05,-9.215593437734936015e+04
1.411823540883825245e+01,-1.923115953678502521e-01,-1.103321771386819601e+05,1.975333056283653423e+05,-1.878486516880618583e+05,1.175710689671093132e+05,-5.431161756628495641e+04,1.800907122192188399e+04,-1.850725317688888754e+04,5.439919962579914136e+04,-7.639642381932953140e+04,6.144574457974892575e+05,-1.078766348912413931e+06,1.006508539557700045e+06,-6.040555363205099711e+05,2.448699098863267573e+05,-3.709235412363766227e+04,3.941903066291636787e+04,-2.455422287450178992e+05,3.903001422371150693e+05,-1.651614477981024422e+06,2.846551577778823674e+06,-2.605467429128428921e+06,1.495612160384358838e+06,-5.129211436353926547e+05,-5.779548150146845728e+04,5.023389418383408338e+04,5.227393717188946903e+05,-9.670575981751112267e+05,2.801672146993278526e+06,-4.744256679430348799e+06,4.260683780710559338e+06,-2.334408420193901286e+06,6.422016635029977188e+05,3.415311357503146864e+05,-3.220314046003296971e+05,-6.839688301998013631e+05,1.522510586146638729e+06,-3.283863825396137312e+06,5.467786234305509366e+06,-4.820481947852051817e+06,2.518157955710846931e+06,-5.115420105597330257e+05,-6.533434438094682992e+05,6.177801620260700583e+05,6.013871693387879059e+05,-1.671352396489931270e+06,2.726383062014518771e+06,-4.467218527484394610e+06,3.870183968969353475e+06,-1.929062652483120561e+06,2.507484753863601945e+05,7.204487043061908334e+05,-6.768294718458959833e+05,-3.665346740536428988e+05,1.314740306536345743e+06,-1.567567990446365904e+06,2.529819724402241874e+06,-2.157431625409646425e+06,1.029694740250410046e+06,-6.253523256336525083e+04,-4.946598505146836396e+05,4.598204254956962541e+05,1.553940487654223107e+05,-7.263944410421005450e+05,5.713715129498417955e+05,-9.091333018435060512e+05,7.650673048196742311e+05,-3.521504886050400091e+05,9.729894376355223358e+02,2.003231398437950993e+05,-1.836131056033562636e+05,-4.471202558208862320e+04,2.585739507942268392e+05,-1.012272738993327075e+05,1.589564418589785055e+05,-1.324377286985205428e+05,5.944681935163482558e+04,2.075535345427953871e+03,-3.717466955642678658e+04,3.344408964847572497e+04,7.353673297742090654e+03,-4.552395034518602188e+04
1.986802855633985487e+01,-3.101332274694004187e-01,-3.604206098549876479e+05,3.964689184409212321e+05,-1.918738944166257861e+05,-4.568855255305569153e+04,2.336965033072369115e+05,-3.736203542609126307e+05,4.507694889296529582e+05,-4.271898431787176523e+05,2.603529750097818614e+05,1.980654238737011096e+06,-2.153936832365714945e+06,1.002678638218207285e+06,3.239235376129465876e+05,-1.365661554574797861e+06,2.131059480080471374e+06,-2.533967754498302005e+06,2.371138534822525457e+06,-1.423389643768533133e+06,-5.289429520811975002e+06,5.695393536956825294e+06,-2.560638345347653609e+06,-1.027929642761192285e+06,3.827297428568427451e+06,-5.858818390075477771e+06,6.881618453766137362e+06,-6.367135293405041099e+06,3.770158958929158747e+06,8.966877644159860909e+06,-9.576441115701446310e+06,4.183163141157985665e+06,1.958444769047659356e+06,-6.722270918991545215e+06,1.013988047011138313e+07,-1.178887235384431109e+07,1.079956438863283582e+07,-6.315734898068754002e+06,-1.055477424863494933e+07,1.120267204679994844e+07,-4.791542337851691991e+06,-2.481205859692814760e+06,8.095503336014779285e+06,-1.208150146011442877e+07,1.392947123979313858e+07,-1.265051708774098009e+07,7.315423941407665610e+06,8.833746751584982499e+06,-9.338680184036787599e+06,3.948035195282577537e+06,2.153273229981376324e+06,-6.844835148768614046e+06,1.014544507314263843e+07,-1.162069173742294125e+07,1.047585317075006664e+07,-5.996701376174760982e+06,-5.133561758014693856e+06,5.418165850759743713e+06,-2.288017075807009824e+06,-1.252855832672685850e+06,3.967175551917709410e+06,-5.862228185545423999e+06,6.682148816285746172e+06,-5.986775090859406628e+06,3.395891926698761061e+06,1.893677179253302282e+06,-2.000196292691302020e+06,8.528521002115693409e+05,4.467461665407982655e+05,-1.440640416518001584e+06,2.130443803284878843e+06,-2.420686535243255086e+06,2.158075849808476865e+06,-1.214148387235717382e+06,-3.394315694110089680e+05,3.596106054763935390e+05,-1.563989451757671486e+05,-7.456202015119249700e+04,2.508704020400212612e+05,-3.727622140123086865e+05,4.228673128166499082e+05,-3.755982598846725887e+05,2.097511337539455271e+05
9.713578806912792629e+00,-1.137090822295960812e-01,-2.520311694049384387e+05,2.317133218336201680e+05,-5.597315259773880825e+04,-1.270566846976893721e+05,3.075464872349149082e+05,-4.989693381293461425e+05,6.799289002110895235e+05,-7.781241513261314249e+05,5.996079848672024673e+05,1.363276844706537202e+06,-1.232234730311969994e+06,2.544251920551169896e+05,7.567574106270582415e+05,-1.742082017686978914e+06,2.775124601589286700e+06,-3.736228609445670620e+06,4.236723982583027333e+06,-3.240648272618968040e+06,-3.582584614297248889e+06,3.186888659884445369e+06,-5.480046198456501588e+05,-2.165310581342560239e+06,4.780077138542866334e+06,-7.489313474953765050e+06,9.969622107511918992e+06,-1.120472119989833236e+07,8.507636878791941330e+06,5.972313126987822354e+06,-5.233935955089543015e+06,7.232820166287170723e+05,3.894451154370507225e+06,-8.299158202107818797e+06,1.280963619768905081e+07,-1.687292231575760245e+07,1.880129327372358367e+07,-1.417240389612982981e+07,-6.904829398312581703e+06,5.967506926267516799e+06,-6.277797542851241305e+05,-4.822352434123663232e+06,9.972885841209607199e+06,-1.518696632399334759e+07,1.980973292019519210e+07,-2.189428822811821476e+07,1.638706333175003715e+07,5.666100595214858651e+06,-4.833451678108606488e+06,3.517385115233110264e+05,4.214792728849935345e+06,-8.494479958373863250e+06,1.277989974903933145e+07,-1.652061069264267944e+07,1.811919478921928257e+07,-1.346838679429067671e+07,-3.220452575757747050e+06,2.713105681214265991e+06,-1.093312930556454230e+05,-2.542254896278034430e+06,5.009101484553851187e+06,-7.454325461079789326e+06,9.557004686976587400e+06,-1.040683920858960785e+07,7.684485393235994503e+06,1.158002222452209331e+06,-9.634448414669265039e+05,6.295748388539417647e+03,9.688768254027556395e+05,-1.870328791362650227e+06,2.755759337796961889e+06,-3.506394266271300614e+06,3.792900468893633224e+06,-2.782985884323837236e+06,-2.014343777663176006e+05,1.653426697134559508e+05,5.068235246317941346e+03,-1.789192638099082105e+05,3.387315735786727164e+05,-4.944783132237688405e+05,6.247492046302426606e+05,-6.716655914587833686e+05,4.898405957544893608e+05
-1.123088337157768102e+01,2.137236717667770902e-01,2.649130733236810192e+04,-4.710492987062281463e+04,3.272682567268365165e+04,-6.356086838109375094e+03,1.484978409012494376e+04,-6.289155937081473530e+04,1.516439439453490486e+05,-2.666775818931816611e+05,2.820874373233180959e+05,-1.598264285017693765e+05,2.632286459882314666e+05,-1.675601453719534329e+05,6.681406481335638091e+03,-3.977156245591759216e+04,2.914902625194501597e+05,-7.716114133285181597e+05,1.403100184709992260e+06,-1.506525017086517299e+06,4.622742743664162699e+05,-7.129251627892171964e+05,4.177514741385211237e+05,4.693299691047659144e+04,1.101746682702656835e+04,-6.551999508841815405e+05,1.918523197059384547e+06,-3.599545309494249988e+06,3.914943197590616066e+06,-8.426328443372808397e+05,1.228393976758352714e+06,-6.706906783644985408e+05,-1.632446608044067398e+05,1.059611407760502771e+05,9.466196803688686341e+05,-3.058942931646566838e+06,5.892149308069606312e+06,-6.472365142958585173e+06,1.064010545712987427e+06,-1.480232725901339436e+06,7.698430075969595928e+05,2.503898505071778782e+05,-2.186469973202869296e+05,-9.829555655802525580e+05,3.437544840223043226e+06,-6.742916200482693501e+06,7.452302859493688680e+06,-9.570133884263988584e+05,1.283675333886128152e+06,-6.566310796929383650e+05,-2.166039981776201166e+05,2.098165573931476101e+05,7.714649222405673936e+05,-2.800791703423039988e+06,5.532801573027254082e+06,-6.124082752185510471e+06,6.007513426566910930e+05,-7.855842545664982172e+05,4.102616392592960619e+05,1.012710066640651785e+05,-1.033907143658772111e+05,-4.561172135727331042e+05,1.621315327011748683e+06,-3.182714524461332709e+06,3.509857249029120430e+06,-2.412180140003956039e+05,3.109792237934162840e+05,-1.715704255466358445e+05,-1.621059835945453960e+04,1.744447587594413199e+04,1.859945893876950722e+05,-6.106062787003973499e+05,1.174400547398780007e+06,-1.283284063483333681e+06,4.751299047258641076e+04,-6.100704219530979753e+04,3.640949186205087608e+04,-3.281225111213265336e+03,3.255737028114293935e+03,-3.931521904838431510e+04,1.144690064716704946e+05,-2.128693294051098055e+05,2.292445769692714966e+05
-2.006459163335354035e+01,2.467651162467870418e-01,1.540350249703281734e+05,-1.779935383136951132e+05,7.424058105588219769e+04,7.524226715337131463e+04,-2.237871691961833276e+05,3.666249754224694916e+05,-4.738766244694100460e+05,4.862349374895049259e+05,-3.223083000822903123e+05,-8.357680160301204305e+05,9.384083160968634766e+05,-3.418748946557575837e+05,-4.980100141252273461e+05,1.320072417031697463e+06,-2.099494035568660125e+06,2.666598390716869384e+06,-2.700130229819720611e+06,1.766319951637424994e+06,2.190589134762992617e+06,-2.383639759020445868e+06,7.237513381414383184e+05,1.560510882389499806e+06,-3.764679074259623419e+06,5.824912196590829641e+06,-7.277318972945818678e+06,7.275968277897316031e+06,-4.700348411213245243e+06,-3.623673959973831195e+06,3.810075492704673205e+06,-8.924445664371850435e+05,-3.035112646356270649e+06,6.773882262232413515e+06,-1.021964136516499892e+07,1.257248172873076424e+07,-1.242034204634945095e+07,7.929111692413324490e+06,4.138488060206141789e+06,-4.191729483299617190e+06,6.502877318697497249e+05,4.018464062780710403e+06,-8.405661643518740311e+06,1.239415117382026650e+07,-1.503114985908630118e+07,1.468376789529274777e+07,-9.270291064097121358e+06,-3.341967714773121290e+06,3.250450157202317379e+06,-2.122356954042197904e+05,-3.716065201891813893e+06,7.362270759551905096e+06,-1.063420769143200852e+07,1.272832396145655029e+07,-1.230609053796426393e+07,7.688999991652529687e+06,1.863661886610468850e+06,-1.734913643524610903e+06,-6.338063273022917565e+04,2.347726417456452735e+06,-4.443340040797630325e+06,6.301139357156615704e+06,-7.452052701931806281e+06,7.137098451413784176e+06,-4.416759432266617194e+06,-6.561500851855833316e+05,5.825761551134858746e+05,8.860794210101690260e+04,-9.278767059183912352e+05,1.689241619796202984e+06,-2.356825961824732833e+06,2.757114920105545782e+06,-2.618204610435043927e+06,1.606024376807149034e+06,1.116615571916910558e+05,-9.416169741795322625e+04,-2.674395670575001714e+04,1.759020641645122087e+05,-3.097402906062176917e+05,4.259983749724005465e+05,-4.934436113650721381e+05,4.650564426005749847e+05,-2.829554060983931413e+05
-1.333817135748370575e+01,1.410071638985302134e-01,1.269133292677202553e+05,-1.609172182212857297e+05,9.289971347695257282e+04,2.341683818155823246e+04,-1.596987991972321179e+05,3.077159349023022223e+05,-4.435542935993589344e+05,5.175030496450803475e+05,-4.026585608325701905e+05,-6.834545245010684012e+05,8.497486767144529149e+05,-4.599428568262018380e+05,-1.889909874357750523e+05,9.380112614090306452e+05,-1.742666787020711927e+06,2.467568497444878798e+06,-2.843736833389904816e+06,2.190386643534651026e+06,1.775204566019521328e+06,-2.158572177250816487e+06,1.075016536770244362e+06,6.800680244881107938e+05,-2.676969748670230620e+06,4.798689832877368666e+06,-6.675473398786266334e+06,7.598204871905969456e+06,-5.792911325685881078e+06,-2.903427266682728659e+06,3.441652815540973563e+06,-1.535219269353860756e+06,-1.469730328755185939e+06,4.841752407310034148e+06,-8.386203955531464890e+06,1.146523462506247871e+07,-1.289046907487202436e+07,9.727503276073152199e+06,3.268095889630889520e+06,-3.761701898629481904e+06,1.441356219795903657e+06,2.119994430548661388e+06,-6.063743069677068852e+06,1.016678150737743825e+07,-1.366809052045501955e+07,1.518376248099189810e+07,-1.134239887258757278e+07,-2.589684212421777193e+06,2.880218416092797183e+06,-8.810301631646921160e+05,-2.109831320830171928e+06,5.380261669927702285e+06,-8.750368382049236447e+06,1.157657031476326473e+07,-1.271266271025945991e+07,9.402726656834065914e+06,1.408668670796746388e+06,-1.503931969586338382e+06,3.138367353183049709e+05,1.423755083010151749e+06,-3.301169776389589999e+06,5.219141289279475808e+06,-6.800615755927609280e+06,7.386589847211690620e+06,-5.411238061457253061e+06,-4.798281839055774617e+05,4.871685129290191107e+05,-3.982900581196515850e+04,-5.984821259296105709e+05,1.280392136935006594e+06,-1.971836717494844459e+06,2.532740991713070776e+06,-2.722795732890727930e+06,1.976403875585563481e+06,7.810522616676350299e+04,-7.432189947108208435e+04,-6.941589705086984395e+03,1.204425166427360527e+05,-2.403808859177742270e+05,3.612731880285347579e+05,-4.577946053972159280e+05,4.874533152142012841e+05,-3.507323023084078450e+05
